time,x,y,z,yaw,linx_w,liny_w,linz_w,linx_b,liny_b,linz_b,yaw_rate,xd,yd,zd,yawd,vxd_w,vyd_w,vzd_w,vxd_b,vyd_b,vzd_b,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777413178.946739,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413178.980137,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.013416,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.046713,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.080111,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.113417,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.146682,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.180096,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.213376,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.246697,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.280062,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.313416,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.346718,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.380073,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.413416,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.446744,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.480112,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.513371,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.546700,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.580101,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.613396,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.646729,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.680108,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.713393,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.746697,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.780055,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.813469,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.846732,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.880070,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.913397,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.946816,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413179.980111,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413180.013430,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413180.046733,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777413180.080095,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025097,0.025093,1.554183,0.785227,0.149983,0.149932,0.024999,0.212072,-0.000000,0.024999,-0.002016,0.000000,0.000000,0.000000,0.000000
1777413180.113374,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030055,0.030049,1.555009,0.785144,0.149975,0.149898,0.024999,0.212042,-0.000000,0.024999,-0.002488,0.000000,0.000000,0.000000,0.000000
1777413180.146687,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035061,0.035052,1.555844,0.785044,0.149965,0.149858,0.024999,0.212007,-0.000000,0.024999,-0.003013,0.000000,0.000000,0.000000,0.000000
1777413180.180036,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040094,0.040080,1.556683,0.784926,0.149953,0.149811,0.024998,0.211965,-0.000000,0.024998,-0.003536,0.000000,0.000000,0.000000,0.000000
1777413180.213413,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045073,0.045053,1.557513,0.784793,0.149940,0.149758,0.024997,0.211918,-0.000000,0.024997,-0.003998,0.000000,0.000000,0.000000,0.000000
1777413180.246670,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050036,0.050008,1.558341,0.784643,0.149925,0.149698,0.024997,0.211866,-0.000000,0.024997,-0.004482,0.000000,0.000000,0.000000,0.000000
1777413180.280040,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055062,0.055024,1.559178,0.784475,0.149908,0.149631,0.024996,0.211806,-0.000000,0.024996,-0.005044,0.000000,0.000000,0.000000,0.000000
1777413180.313429,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060071,0.060023,1.560014,0.784291,0.149889,0.149558,0.024995,0.211741,-0.000000,0.024995,-0.005536,0.000000,0.000000,0.000000,0.000000
1777413180.346674,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065041,0.064980,1.560843,0.784091,0.149869,0.149478,0.024995,0.211671,-0.000000,0.024995,-0.005992,0.000000,0.000000,0.000000,0.000000
1777413180.380076,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070069,0.069992,1.561681,0.783872,0.149848,0.149391,0.024994,0.211594,-0.000000,0.024994,-0.006571,0.000000,0.000000,0.000000,0.000000
1777413180.413347,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075066,0.074972,1.562515,0.783637,0.149824,0.149298,0.024993,0.211511,-0.000000,0.024993,-0.007040,0.000000,0.000000,0.000000,0.000000
1777413180.446621,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075066,0.074972,1.562515,0.783637,0.149824,0.149298,0.024993,0.211511,-0.000000,0.024993,-0.007040,0.000000,0.000000,0.000000,0.000000
1777413180.480051,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085021,0.084885,1.564176,0.783119,0.149773,0.149092,0.024991,0.211330,-0.000000,0.024991,-0.007887,0.000000,0.000000,0.000000,0.000000
1777413180.513338,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090019,0.089857,1.565010,0.782834,0.149744,0.148978,0.024989,0.211230,-0.000000,0.024989,-0.008564,0.000000,0.000000,0.000000,0.000000
1777413180.546688,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094968,0.094777,1.565836,0.782534,0.149715,0.148860,0.024988,0.211125,-0.000000,0.024988,-0.008983,0.000000,0.000000,0.000000,0.000000
1777413180.580008,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100005,0.099783,1.566677,0.782212,0.149683,0.148732,0.024987,0.211012,-0.000000,0.024987,-0.009662,0.000000,0.000000,0.000000,0.000000
1777413180.613351,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104979,0.104722,1.567507,0.781877,0.149649,0.148599,0.024985,0.210895,-0.000000,0.024985,-0.010052,0.000000,0.000000,0.000000,0.000000
1777413180.646729,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109939,0.109643,1.568336,0.781526,0.149615,0.148460,0.024984,0.210772,-0.000000,0.024984,-0.010534,0.000000,0.000000,0.000000,0.000000
1777413180.680064,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114959,0.114621,1.569174,0.781153,0.149578,0.148313,0.024982,0.210643,-0.000000,0.024982,-0.011181,0.000000,0.000000,0.000000,0.000000
1777413180.713381,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119924,0.119540,1.570003,0.780768,0.149540,0.148161,0.024981,0.210508,-0.000000,0.024981,-0.011574,0.000000,0.000000,0.000000,0.000000
1777413180.746715,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124916,0.124482,1.570837,0.780362,0.149500,0.148001,0.024979,0.210368,-0.000000,0.024979,-0.012154,0.000000,0.000000,0.000000,0.000000
1777413180.780010,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129909,0.129421,1.571672,0.779940,0.149458,0.147835,0.024977,0.210221,-0.000000,0.024977,-0.012682,0.000000,0.000000,0.000000,0.000000
1777413180.813360,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134882,0.134336,1.572503,0.779501,0.149415,0.147663,0.024976,0.210069,-0.000000,0.024976,-0.013152,0.000000,0.000000,0.000000,0.000000
1777413180.846783,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139873,0.139263,1.573338,0.779044,0.149369,0.147483,0.024974,0.209911,-0.000000,0.024974,-0.013723,0.000000,0.000000,0.000000,0.000000
1777413180.880006,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144822,0.144145,1.574165,0.778573,0.149323,0.147299,0.024972,0.209748,-0.000000,0.024972,-0.014130,0.000000,0.000000,0.000000,0.000000
1777413180.913357,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149798,0.149049,1.574998,0.778082,0.149275,0.147106,0.024970,0.209579,-0.000000,0.024970,-0.014735,0.000000,0.000000,0.000000,0.000000
1777413180.946684,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154755,0.153929,1.575827,0.777575,0.149225,0.146908,0.024968,0.209404,-0.000000,0.024968,-0.015203,0.000000,0.000000,0.000000,0.000000
1777413180.980135,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159770,0.158861,1.576666,0.777044,0.149173,0.146701,0.024966,0.209222,-0.000000,0.024966,-0.015919,0.000000,0.000000,0.000000,0.000000
1777413181.013412,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164723,0.163727,1.577495,0.776502,0.149120,0.146490,0.024963,0.209036,-0.000000,0.024963,-0.016257,1.000000,1.000000,0.741282,1.000000
1777413181.046681,0.000000,0.000000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169675,0.168586,1.578325,0.775943,0.149065,0.146273,0.024961,0.208845,-0.000000,0.024961,-0.016786,0.988720,1.000000,0.758132,1.000000
1777413181.080024,0.000000,-0.000000,1.202000,0.006491,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.206218,0.174671,0.173483,1.579161,0.775360,0.149008,0.146047,0.024959,0.208646,-0.000000,0.024959,-0.017475,0.950294,1.000000,0.773436,1.000000
1777413181.113350,0.000974,0.000977,1.202000,0.021486,0.001077,0.001124,0.000000,0.001100,0.001100,0.000000,0.445927,0.179627,0.178334,1.579992,0.774765,0.148950,0.145816,0.024956,0.208443,-0.000000,0.024956,-0.017877,0.913796,1.000000,0.787358,1.000000
