time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777056099.486608,0.010843,0.018215,1.550462,0.034950,-0.012486,0.022275,-0.008609,-0.009463,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028085,-0.096065,0.000012,-0.008058
1777056099.520010,0.010577,0.017938,1.550459,0.034381,-0.011005,0.021685,-0.008553,-0.009948,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025429,-0.094198,0.000011,-0.007841
1777056099.553241,0.010110,0.017195,1.550463,0.033804,-0.009881,0.020596,-0.008493,-0.010450,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024327,-0.090143,-0.000004,-0.007584
1777056099.586699,0.010110,0.017195,1.550463,0.033804,-0.009881,0.020596,-0.008493,-0.010450,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020361,-0.089608,-0.000011,-0.009834
1777056099.620055,0.009841,0.016614,1.550480,0.033231,-0.008302,0.019676,-0.008402,-0.010674,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018403,-0.086345,-0.000054,-0.009384
1777056099.653265,0.009467,0.015806,1.550482,0.032695,-0.007372,0.018572,-0.008345,-0.011180,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017308,-0.082022,-0.000066,-0.009110
1777056099.686629,0.009282,0.015347,1.550483,0.032124,-0.006244,0.017874,-0.008281,-0.011725,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015026,-0.079347,-0.000078,-0.008683
1777056099.719942,0.008897,0.014328,1.550489,0.031421,-0.005471,0.016573,-0.008219,-0.012712,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014290,-0.074039,-0.000098,-0.007667
1777056099.753259,0.008679,0.013757,1.550475,0.030740,-0.004221,0.015762,-0.008157,-0.013110,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012442,-0.070863,-0.000079,-0.006802
1777056099.786655,0.008293,0.012565,1.550489,0.030134,-0.003546,0.014309,-0.008083,-0.013684,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011921,-0.064755,-0.000116,-0.006302
1777056099.819933,0.008099,0.011913,1.550495,0.029622,-0.002678,0.013488,-0.008012,-0.013933,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010149,-0.061227,-0.000137,-0.006216
1777056099.853235,0.007702,0.010662,1.550492,0.029190,-0.002003,0.012005,-0.007947,-0.013795,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009903,-0.054879,-0.000142,-0.006472
1777056099.886569,0.007506,0.009957,1.550495,0.028826,-0.001226,0.011171,-0.007877,-0.013594,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008338,-0.051147,-0.000159,-0.006978
1777056099.919935,0.007121,0.008656,1.550495,0.028491,-0.000687,0.009683,-0.007810,-0.013293,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008211,-0.044612,-0.000168,-0.007549
1777056099.953289,0.006915,0.007906,1.550492,0.028147,0.000106,0.008843,-0.007739,-0.012991,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006883,-0.040719,-0.000172,-0.008013
1777056099.986653,0.006507,0.006485,1.550471,0.027760,0.000849,0.007276,-0.007672,-0.012628,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007033,-0.033671,-0.000138,-0.008244
1777056100.019916,0.006312,0.005714,1.550476,0.027321,0.001657,0.006471,-0.007582,-0.012588,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005736,-0.029745,-0.000157,-0.008200
1777056100.053320,0.005933,0.004359,1.550486,0.026834,0.002111,0.005024,-0.007494,-0.012820,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005819,-0.023076,-0.000185,-0.007919
1777056100.086707,0.005738,0.003603,1.550479,0.026312,0.002817,0.004281,-0.007420,-0.013054,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004659,-0.019287,-0.000182,-0.007478
1777056100.120043,0.005356,0.002251,1.550472,0.025785,0.003341,0.002901,-0.007335,-0.013157,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004871,-0.012711,-0.000176,-0.007017
1777056100.153301,0.005163,0.001494,1.550467,0.025283,0.004122,0.002231,-0.007241,-0.013108,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003792,-0.009003,-0.000177,-0.006676
1777056100.186709,0.004790,0.000249,1.550474,0.024825,0.004469,0.000997,-0.007150,-0.013215,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004035,-0.003015,-0.000201,-0.006525
1777056100.219945,0.004603,-0.000461,1.550465,0.024396,0.005160,0.000420,-0.007064,-0.013014,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003027,0.000389,-0.000192,-0.006490
1777056100.253258,0.004236,-0.001577,1.550484,0.023999,0.005358,-0.000662,-0.006969,-0.013154,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003332,0.005685,-0.000241,-0.006563
1777056100.286831,0.004049,-0.002254,1.550464,0.023600,0.005974,-0.001166,-0.006898,-0.012913,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002442,0.008851,-0.000211,-0.006591
1777056100.320094,0.003677,-0.003311,1.550471,0.023202,0.006200,-0.002131,-0.006809,-0.012918,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002878,0.013791,-0.000234,-0.006595
1777056100.353274,0.003482,-0.003916,1.550469,0.022791,0.006670,-0.002553,-0.006726,-0.012874,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002132,0.016544,-0.000242,-0.006509
