time,x,y,z,yaw,linx_w,liny_w,linz_w,linx_b,liny_b,linz_b,yaw_rate,xd,yd,zd,yawd,vxd_w,vyd_w,vzd_w,vxd_b,vyd_b,vzd_b,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777417211.746153,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.779462,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.812798,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.846159,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.879486,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.912814,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.946183,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417211.979505,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.012903,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.046109,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.079512,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.112950,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.146260,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.179460,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.212905,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.246199,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.279591,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.312804,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.346083,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.379469,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.412825,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.446127,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.479462,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.512776,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.546199,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.579578,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.612815,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.646091,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.679491,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.712824,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.746218,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.779484,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.812792,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.846124,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.879465,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.912946,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.946132,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417212.979451,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.012827,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.046270,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.079576,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.112837,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.146087,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.179457,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.212788,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.246072,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.279579,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.312861,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.346108,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.379468,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.412819,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.446177,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.479448,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.512814,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.546204,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.579475,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.612944,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.646200,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.679501,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.713002,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.746104,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.779494,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.812918,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.846149,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.879511,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.912824,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.946115,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417213.979468,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.012899,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.046262,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.079489,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.112792,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.146198,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.179514,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.212977,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.246509,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.279472,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.312795,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.346222,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.379577,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.412807,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.446124,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.479516,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.512926,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.546107,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.579479,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.612798,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.646244,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.679494,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1777417214.712832,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.102507,1.000000,-0.693262
1777417214.746221,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.106628,1.000000,-0.689347
1777417214.779498,-2.849607,1.605836,1.049920,2.352716,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.110402,1.000000,-0.685383
1777417214.812757,-2.849607,1.605836,1.049920,2.351139,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.034775,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.113687,1.000000,-0.682349
1777417214.846205,-2.849200,1.605328,1.053034,2.343529,0.000357,-0.000497,0.003850,-0.000605,0.000091,0.003850,-0.163659,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.115516,1.000000,-0.679605
1777417214.879461,-2.848982,1.605056,1.054574,2.330465,0.000500,-0.000727,0.005615,-0.000871,0.000138,0.005615,-0.294005,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.115274,1.000000,-0.677296
1777417214.912822,-2.848982,1.605056,1.054574,2.330465,0.000500,-0.000727,0.005615,-0.000871,0.000138,0.005615,-0.294005,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.115203,1.000000,-0.675415
1777417214.946089,-2.847601,1.603294,1.055460,2.313025,0.001926,-0.002695,0.006746,-0.003288,0.000402,0.006746,-0.478004,0,0,0,0,0,0,0,0,0,0,0,-1.000000,0.112326,1.000000,-0.674080
