time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1776979627.760520,0.726682,0.785314,1.750926,0.469569,0.006747,0.078694,-0.002317,0.063206,0,0,0,0,0,0,0,0,-0.082389,-0.449605,-0.000280,0.124076
1776979627.793980,0.724590,0.784958,1.750976,0.477616,0.003615,0.075935,-0.002298,0.080247,0,0,0,0,0,0,0,0,-0.071952,-0.449297,-0.000313,0.123797
1776979627.827259,0.720621,0.783745,1.751001,0.485921,-0.001736,0.073412,-0.002296,0.096692,0,0,0,0,0,0,0,0,-0.059547,-0.448682,-0.000346,0.123485
1776979627.860516,0.718420,0.783010,1.751015,0.494240,-0.004912,0.070584,-0.002339,0.111702,0,0,0,0,0,0,0,0,-0.046755,-0.447425,-0.000377,0.123137
1776979627.893844,0.714387,0.780962,1.751030,0.502747,-0.010640,0.066661,-0.002421,0.120348,0,0,0,0,0,0,0,0,-0.032099,-0.445121,-0.000403,0.122719
1776979627.927328,0.712476,0.779664,1.751055,0.510812,-0.013567,0.063388,-0.002489,0.132490,0,0,0,0,0,0,0,0,-0.017385,-0.441880,-0.000428,0.122255
1776979627.960505,0.709332,0.776776,1.751065,0.519054,-0.018506,0.059187,-0.002635,0.142839,0,0,0,0,0,0,0,0,-0.001374,-0.437127,-0.000447,0.121734
1776979627.993863,0.709332,0.776776,1.751065,0.519054,-0.018506,0.059187,-0.002635,0.142839,0,0,0,0,0,0,0,0,0.013035,-0.432849,-0.000464,0.121265
1776979628.027310,0.707046,0.774454,1.751082,0.527422,-0.022134,0.054562,-0.002773,0.147908,0,0,0,0,0,0,0,0,0.028077,-0.426939,-0.000476,0.120705
1776979628.060512,0.704415,0.770973,1.751070,0.535646,-0.026674,0.048755,-0.003009,0.150026,0,0,0,0,0,0,0,0,0.044366,-0.418687,-0.000477,0.120041
1776979628.093881,0.703373,0.769039,1.751087,0.543474,-0.028669,0.044848,-0.003121,0.157499,0,0,0,0,0,0,0,0,0.060299,-0.409290,-0.000476,0.119309
1776979628.127330,0.701731,0.764892,1.751084,0.551515,-0.032452,0.039171,-0.003357,0.163930,0,0,0,0,0,0,0,0,0.077193,-0.397441,-0.000465,0.118500
1776979628.160585,0.700763,0.762510,1.751080,0.559593,-0.034424,0.034686,-0.003506,0.167206,0,0,0,0,0,0,0,0,0.093862,-0.384335,-0.000450,0.117602
1776979628.193931,0.700763,0.762510,1.751080,0.559593,-0.034424,0.034686,-0.003506,0.167206,0,0,0,0,0,0,0,0,0.108864,-0.372540,-0.000436,0.116793
1776979628.227219,0.699911,0.757627,1.751100,0.567484,-0.037706,0.027997,-0.003739,0.170261,0,0,0,0,0,0,0,0,0.124942,-0.357680,-0.000417,0.115888
1776979628.260612,0.699329,0.755107,1.751082,0.575325,-0.039236,0.023589,-0.003889,0.172584,0,0,0,0,0,0,0,0,0.140759,-0.341782,-0.000392,0.114885
1776979628.293998,0.699147,0.749990,1.751075,0.583102,-0.041890,0.016586,-0.004121,0.173952,0,0,0,0,0,0,0,0,0.157377,-0.322963,-0.000360,0.113783
1776979628.327287,0.699103,0.747189,1.751075,0.590786,-0.042927,0.011950,-0.004227,0.174873,0,0,0,0,0,0,0,0,0.173501,-0.303320,-0.000327,0.112586
1776979628.360545,0.699103,0.747189,1.751075,0.590786,-0.042927,0.011950,-0.004227,0.174873,0,0,0,0,0,0,0,0,0.188013,-0.285641,-0.000297,0.111508
1776979628.393936,0.699808,0.741412,1.751065,0.598567,-0.044812,0.003686,-0.004433,0.171323,0,0,0,0,0,0,0,0,0.203180,-0.264565,-0.000261,0.110306
1776979628.427304,0.699808,0.741412,1.751065,0.598567,-0.044812,0.003686,-0.004433,0.171323,0,0,0,0,0,0,0,0,0.216831,-0.245597,-0.000228,0.109223
1776979628.460519,0.700398,0.737995,1.751063,0.606011,-0.045318,-0.001750,-0.004510,0.168417,0,0,0,0,0,0,0,0,0.230072,-0.225381,-0.000196,0.108023
1776979628.493916,0.701794,0.733009,1.751054,0.613401,-0.046036,-0.008987,-0.004603,0.165268,0,0,0,0,0,0,0,0,0.243157,-0.202856,-0.000162,0.106712
1776979628.527225,0.702636,0.730729,1.751051,0.620503,-0.045790,-0.012729,-0.004608,0.165686,0,0,0,0,0,0,0,0,0.255171,-0.180539,-0.000131,0.105316
1776979628.560654,0.702636,0.730729,1.751051,0.620503,-0.045790,-0.012729,-0.004608,0.165686,0,0,0,0,0,0,0,0,0.265984,-0.160454,-0.000102,0.104059
1776979628.593868,0.704896,0.726493,1.751061,0.627561,-0.045611,-0.018950,-0.004606,0.167702,0,0,0,0,0,0,0,0,0.276004,-0.138696,-0.000079,0.102710
1776979628.627312,0.705984,0.723995,1.751049,0.634640,-0.045310,-0.022679,-0.004592,0.168165,0,0,0,0,0,0,0,0,0.285117,-0.117062,-0.000056,0.101270
1776979628.660537,0.708995,0.719332,1.751033,0.641695,-0.044458,-0.029626,-0.004540,0.164939,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.293024,-0.093544,-0.000035,0.099737
1776979628.694061,0.708995,0.719332,1.751033,0.641695,-0.044458,-0.029626,-0.004540,0.164939,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.300140,-0.072378,-0.000016,0.098357
1776979628.727327,0.711102,0.716698,1.751042,0.648406,-0.043270,-0.033728,-0.004449,0.163029,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.305928,-0.050972,-0.000004,0.096890
1776979628.760627,0.714155,0.713621,1.751039,0.654874,-0.041798,-0.038724,-0.004342,0.164985,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.310136,-0.028739,0.000003,0.095356
1776979628.793942,0.715940,0.711734,1.751029,0.661483,-0.040572,-0.041626,-0.004251,0.164188,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.313172,-0.007020,0.000008,0.093751
1776979628.827174,0.719731,0.709121,1.751031,0.667731,-0.038259,-0.046461,-0.004073,0.165979,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.314167,0.015566,0.000005,0.092096
1776979628.860472,0.721810,0.707686,1.751030,0.673958,-0.036738,-0.048931,-0.003957,0.167585,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.313994,0.037480,-0.000002,0.090395
1776979628.894003,0.726072,0.705613,1.751026,0.680106,-0.033731,-0.053385,-0.003744,0.167685,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.311527,0.060223,-0.000016,0.088653
1776979628.927470,0.728506,0.704414,1.751021,0.686126,-0.031780,-0.055611,-0.003609,0.166205,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.307908,0.082307,-0.000032,0.086880
1776979628.960483,0.728506,0.704414,1.751021,0.686126,-0.031780,-0.055611,-0.003609,0.166205,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.304651,0.102183,-0.000047,0.085283
1776979628.993891,0.733593,0.702987,1.751014,0.692102,-0.027576,-0.059620,-0.003337,0.161231,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.298593,0.123171,-0.000069,0.083636
1776979629.027264,0.736005,0.702326,1.751004,0.697698,-0.025400,-0.061044,-0.003204,0.157926,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.291641,0.143354,-0.000093,0.081959
1776979629.060499,0.740463,0.702213,1.751009,0.703088,-0.021238,-0.063595,-0.002966,0.157774,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.282399,0.163767,-0.000125,0.080268
1776979629.093844,0.742959,0.702082,1.751003,0.708519,-0.018876,-0.064604,-0.002839,0.156515,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.272478,0.183240,-0.000157,0.078562
