time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777059257.039316,-0.001262,-0.001999,1.550445,0.021407,0.010608,0.006406,-0.006606,-0.007316,0,0,0,0,0,0,0,0,-0.003484,-0.000519,-0.000247,-0.013628
1777059257.072711,-0.001513,-0.002178,1.550412,0.020748,0.011534,0.006146,-0.006388,-0.007187,0,0,0,0,0,0,0,0,-0.002343,0.000458,-0.000264,-0.012995
1777059257.106046,-0.001513,-0.002178,1.550412,0.020748,0.011534,0.006146,-0.006388,-0.007187,0,0,0,0,0,0,0,0,-0.002860,0.000486,-0.000191,-0.012521
1777059257.139382,-0.001765,-0.002332,1.550447,0.020394,0.011724,0.005951,-0.006235,-0.007288,0,0,0,0,0,0,0,0,-0.003516,0.000309,-0.000194,-0.013469
1777059257.172644,-0.001814,-0.002369,1.550422,0.019983,0.012124,0.005880,-0.006152,-0.007483,0,0,0,0,0,0,0,0,-0.002204,0.001311,-0.000272,-0.012770
1777059257.206007,-0.001992,-0.002467,1.550415,0.019552,0.012360,0.005742,-0.006043,-0.007683,0,0,0,0,0,0,0,0,-0.002545,0.001404,-0.000229,-0.011873
1777059257.239326,-0.002107,-0.002533,1.550429,0.019131,0.012557,0.005647,-0.005935,-0.008092,0,0,0,0,0,0,0,0,-0.001883,0.001957,-0.000223,-0.010943
1777059257.272654,-0.002287,-0.002619,1.550421,0.018729,0.012687,0.005527,-0.005848,-0.008325,0,0,0,0,0,0,0,0,-0.001744,0.002259,-0.000259,-0.010114
1777059257.305990,-0.002287,-0.002619,1.550421,0.018729,0.012687,0.005527,-0.005848,-0.008325,0,0,0,0,0,0,0,0,-0.001104,0.002715,-0.000250,-0.009415
1777059257.339346,-0.002455,-0.002703,1.550436,0.018358,0.012823,0.005412,-0.005731,-0.008441,0,0,0,0,0,0,0,0,-0.001849,0.002517,-0.000258,-0.010522
1777059257.372717,-0.002593,-0.002758,1.550428,0.018019,0.012935,0.005328,-0.005653,-0.008579,0,0,0,0,0,0,0,0,-0.001251,0.002970,-0.000297,-0.009884
1777059257.405990,-0.002650,-0.002783,1.550406,0.017690,0.013182,0.005272,-0.005573,-0.008497,0,0,0,0,0,0,0,0,-0.000910,0.003194,-0.000292,-0.009418
1777059257.439421,-0.002830,-0.002844,1.550406,0.017372,0.013245,0.005178,-0.005477,-0.008468,0,0,0,0,0,0,0,0,-0.001213,0.003200,-0.000256,-0.009022
1777059257.472637,-0.002911,-0.002873,1.550403,0.017051,0.013425,0.005116,-0.005377,-0.008388,0,0,0,0,0,0,0,0,-0.000541,0.003487,-0.000263,-0.008691
