time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1776980898.776400,-0.758842,-0.163344,1.831861,-3.340399,-0.008169,0.226711,0.013381,-0.359853,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980898.809719,-0.761153,-0.171774,1.833213,-3.337296,-0.007087,0.223415,0.013022,-0.318248,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980898.843126,-0.761153,-0.171774,1.833213,-3.337296,-0.007087,0.223415,0.013022,-0.318248,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980898.876382,-0.764842,-0.185327,1.833882,-3.325094,-0.005589,0.226540,0.011864,-0.263821,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980898.909694,-0.766398,-0.191421,1.836167,-3.305549,-0.004815,0.224070,0.013286,-0.188750,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980898.943096,-0.766398,-0.191421,1.836167,-3.305549,-0.004815,0.224070,0.013286,-0.188750,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980898.976352,-0.769617,-0.205695,1.837680,-3.278415,-0.003514,0.227342,0.013102,-0.121431,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980899.009650,-0.769617,-0.205695,1.837680,-3.278415,-0.003514,0.227342,0.013102,-0.121431,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980899.042968,-0.771392,-0.214317,1.838139,-3.246032,-0.002540,0.223188,0.011636,-0.053972,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776980899.076324,-0.773497,-0.225644,1.840152,-3.210401,-0.001393,0.227404,0.012831,0.047650,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
