time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777057988.631965,-0.147347,-0.801663,1.268842,-2.691797,-0.467335,0.185427,-0.337133,0.088315,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.665261,-0.125172,-0.802563,1.267530,-2.687446,-0.477261,0.192482,-0.326766,0.093296,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.698666,-0.084055,-0.803890,1.264575,-2.684060,-0.505742,0.208985,-0.317196,0.094475,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.731936,-0.060689,-0.804640,1.263158,-2.681743,-0.515400,0.215805,-0.307201,0.092151,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.765261,-0.019028,-0.805556,1.262812,-2.680097,-0.543626,0.232038,-0.295698,0.088204,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.798575,0.005262,-0.806068,1.261796,-2.678649,-0.552884,0.238476,-0.285875,0.083758,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.832011,0.048866,-0.806588,1.261529,-2.677059,-0.580898,0.254348,-0.274649,0.080076,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.865203,0.074696,-0.806864,1.261305,-2.674965,-0.588167,0.259740,-0.263329,0.077561,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.898622,0.121405,-0.806930,1.261470,-2.672272,-0.614079,0.274523,-0.250930,0.076202,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.931950,0.146921,-0.806857,1.261934,-2.669139,-0.616089,0.277293,-0.238679,0.075485,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.965364,0.146921,-0.806857,1.261934,-2.669139,-0.616089,0.277293,-0.238679,0.075485,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057988.998582,0.186835,-0.806927,1.263585,-2.665941,-0.635172,0.288603,-0.226658,0.075892,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.031983,0.211789,-0.806517,1.263701,-2.662842,-0.636281,0.290574,-0.216474,0.075295,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.065241,0.250058,-0.806211,1.264373,-2.659883,-0.656224,0.301725,-0.208107,0.076393,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.098583,0.270077,-0.806101,1.264702,-2.656974,-0.658255,0.303893,-0.200126,0.077749,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.132021,0.307154,-0.805362,1.265359,-2.654451,-0.677798,0.314663,-0.193442,0.077986,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.165210,0.329075,-0.804876,1.265718,-2.652276,-0.679832,0.316770,-0.186372,0.076523,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.198571,0.362345,-0.804070,1.266498,-2.650524,-0.697555,0.326478,-0.181392,0.075360,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.231895,0.382129,-0.803574,1.266504,-2.648993,-0.700381,0.328775,-0.176320,0.073212,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.265235,0.419095,-0.802253,1.266436,-2.647570,-0.716076,0.337407,-0.171222,0.069872,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.298588,0.438442,-0.801617,1.266685,-2.646234,-0.714990,0.337720,-0.165317,0.066908,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.331916,0.470324,-0.800172,1.266330,-2.644774,-0.726212,0.343821,-0.161083,0.064521,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777057989.365304,0.486658,-0.799456,1.266372,-2.643207,-0.723285,0.342985,-0.156044,0.063160,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.787841,-0.610440,-0.017224,0.014609
1777057989.398703,0.515318,-0.797598,1.266279,-2.641449,-0.731483,0.346989,-0.151552,0.062103,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.809057,-0.623502,-0.017831,0.015340
1777057989.431932,0.531223,-0.796577,1.265638,-2.639607,-0.726059,0.344688,-0.146962,0.061350,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.828151,-0.661152,-0.018173,0.014861
1777057989.465235,0.559928,-0.793916,1.265077,-2.637691,-0.728556,0.345215,-0.141645,0.059716,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.845336,-0.674058,-0.017400,0.013620
1777057989.498597,0.571918,-0.792774,1.265239,-2.635954,-0.718858,0.340399,-0.136027,0.058781,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.860803,-0.706652,-0.016769,0.011823
1777057989.531989,0.591819,-0.790057,1.264592,-2.634390,-0.719799,0.339453,-0.132702,0.057867,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.874722,-0.710345,-0.017606,0.010557
1777057989.565480,0.603109,-0.788522,1.264305,-2.633054,-0.711072,0.334668,-0.128279,0.056224,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.887250,-0.728055,-0.016794,0.009883
1777057989.598592,0.620601,-0.785154,1.264221,-2.631946,-0.710598,0.332061,-0.124590,0.054212,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.898525,-0.729021,-0.016686,0.009924
1777057989.632003,0.630197,-0.783284,1.263564,-2.631002,-0.701747,0.326749,-0.121199,0.051919,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.908673,-0.738373,-0.016978,0.010752
1777057989.665322,0.645854,-0.779265,1.263188,-2.630134,-0.698927,0.322201,-0.117863,0.049423,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.917805,-0.734029,-0.016094,0.011959
1777057989.698570,0.655320,-0.776879,1.263030,-2.629281,-0.687061,0.314918,-0.113273,0.046884,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.926025,-0.736149,-0.015741,0.013191
1777057989.731977,0.667462,-0.772411,1.262319,-2.628387,-0.680421,0.307875,-0.110257,0.044859,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.933422,-0.729374,-0.015831,0.014132
1777057989.765262,0.675385,-0.769720,1.261936,-2.627383,-0.665229,0.298732,-0.105604,0.042928,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.940080,-0.719868,-0.014781,0.014615
1777057989.798558,0.684263,-0.764943,1.261915,-2.626336,-0.654725,0.289290,-0.101536,0.041562,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.946072,-0.707481,-0.014381,0.014328
1777057989.831985,0.689241,-0.762269,1.261209,-2.625231,-0.638196,0.279473,-0.097608,0.040331,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.951465,-0.687363,-0.014712,0.013645
1777057989.865234,0.695854,-0.757227,1.260927,-2.624158,-0.624462,0.268246,-0.093599,0.039069,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.956318,-0.667040,-0.013660,0.012524
1777057989.898665,0.697856,-0.754761,1.260961,-2.623198,-0.608080,0.258473,-0.089413,0.038006,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.960687,-0.639477,-0.013442,0.011428
1777057989.932005,0.700535,-0.750235,1.260426,-2.622345,-0.595228,0.247924,-0.086648,0.036934,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.964618,-0.612267,-0.013877,0.010715
1777057989.965220,0.702843,-0.747494,1.260140,-2.621570,-0.578639,0.238002,-0.082803,0.035396,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.968156,-0.577054,-0.013150,0.010355
1777057989.998591,0.703189,-0.743223,1.260122,-2.620890,-0.564152,0.226854,-0.079371,0.034047,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,0.971341,-0.550414,-0.012916,0.010175
