time,x,y,z,yaw,linx_w,liny_w,linz_w,linx_b,liny_b,linz_b,yaw_rate,xd,yd,zd,yawd,vxd_w,vyd_w,vzd_w,vxd_b,vyd_b,vzd_b,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777417438.761686,1.235239,1.699283,1.733510,0.804782,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.179849,0.178552,1.835683,0.774426,0.223376,0.218527,0.349644,0.312492,-0.000000,0.349644,-0.027515,0.000000,0.000000,0.000000,0.000000
1777417438.795105,1.235239,1.699283,1.733510,0.804782,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.187178,0.185715,1.847145,0.773497,0.223240,0.217989,0.348783,0.312019,-0.000000,0.348783,-0.027864,-1.000000,-1.000000,0.526538,-0.136996
1777417438.828329,1.235239,1.699283,1.733510,0.804782,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.194515,0.192872,1.858596,0.772528,0.223099,0.217429,0.347887,0.311526,0.000000,0.347887,-0.029089,-1.000000,-1.000000,0.562933,-0.133368
1777417438.861653,1.235242,1.699120,1.733510,0.804462,0.000003,-0.000182,-0.000000,-0.000130,-0.000129,-0.000000,-0.005699,0.201981,0.200141,1.870226,0.771500,0.222950,0.216837,0.346939,0.311006,0.000000,0.346939,-0.030844,-1.000000,-1.000000,0.598300,-0.130733
1777417438.895092,1.235242,1.699120,1.733510,0.804462,0.000003,-0.000182,-0.000000,-0.000130,-0.000129,-0.000000,-0.005699,0.209420,0.207369,1.881791,0.770433,0.222795,0.216225,0.345960,0.310469,0.000000,0.345960,-0.031994,-1.000000,-1.000000,0.633042,-0.127551
1777417438.928313,1.235242,1.699023,1.735074,0.802992,0.000111,-0.000282,0.001915,-0.000126,-0.000275,0.001915,-0.032125,0.216871,0.214592,1.893347,0.769323,0.222635,0.215590,0.344944,0.309912,0.000000,0.344944,-0.033308,-1.000000,-1.000000,0.666757,-0.126247
1777417438.961666,1.235273,1.696729,1.736022,0.800405,0.000236,-0.002836,0.002972,-0.001871,-0.002144,0.002972,-0.044703,0.224300,0.221779,1.904846,0.768173,0.222469,0.214934,0.343895,0.309337,0.000000,0.343895,-0.034494,-1.000000,-1.000000,0.696628,-0.118978
1777417438.995296,1.235286,1.695687,1.736411,0.797105,0.000280,-0.003920,0.003346,-0.002609,-0.002939,0.003346,-0.084944,0.231682,0.228902,1.916243,0.766988,0.222299,0.214261,0.342818,0.308747,0.000000,0.342818,-0.035547,-1.000000,-1.000000,0.726664,-0.107578
1777417439.028420,1.235286,1.695687,1.736411,0.797105,0.000280,-0.003920,0.003346,-0.002609,-0.002939,0.003346,-0.084944,0.239091,0.236034,1.927655,0.765756,0.222122,0.213564,0.341702,0.308136,0.000000,0.341702,-0.036968,-1.000000,-0.965785,0.756738,-0.094062
1777417439.061679,1.235337,1.690617,1.746973,0.792992,0.001543,-0.009446,0.016079,-0.005648,-0.007728,0.016079,-0.079026,0.246491,0.243140,1.939024,0.764482,0.221940,0.212845,0.340552,0.307507,0.000000,0.340552,-0.038228,-1.000000,-0.922783,0.786775,-0.096649
1777417439.095299,1.235337,1.690617,1.746973,0.792992,0.001543,-0.009446,0.016079,-0.005648,-0.007728,0.016079,-0.079026,0.253862,0.250200,1.950320,0.763169,0.221753,0.212107,0.339372,0.306862,0.000000,0.339372,-0.039391,-1.000000,-0.883836,0.796926,-0.080992
1777417439.128316,1.235370,1.687091,1.754175,0.788493,0.002321,-0.012943,0.023906,-0.007544,-0.010770,0.023906,-0.081428,0.261294,0.257299,1.961679,0.761800,0.221559,0.211342,0.338146,0.306192,0.000000,0.338146,-0.041057,-1.000000,-0.849304,0.824843,-0.084998
1777417439.161655,1.235418,1.678757,1.756171,0.783766,0.002447,-0.021745,0.025215,-0.013618,-0.017129,0.025215,-0.087056,0.268639,0.264295,1.972873,0.760403,0.221361,0.210563,0.336901,0.305512,0.000000,0.336901,-0.041908,-1.000000,-0.818325,0.839500,-0.069170
1777417439.195098,1.235418,1.678757,1.756171,0.783766,0.002447,-0.021745,0.025215,-0.013618,-0.017129,0.025215,-0.087056,0.276070,0.271354,1.984167,0.758944,0.221156,0.209754,0.335606,0.304805,0.000000,0.335606,-0.043773,-1.000000,-0.790031,0.862254,-0.053320
1777417439.228405,1.235434,1.673884,1.774632,0.779048,0.004480,-0.026387,0.046913,-0.015352,-0.021925,0.046913,-0.114644,0.283420,0.278315,1.995303,0.757455,0.220946,0.208931,0.334290,0.304088,0.000000,0.334290,-0.044659,-1.000000,-0.765454,0.888055,-0.060310
1777417439.261799,1.235295,1.663983,1.784914,0.774319,0.005248,-0.036731,0.058069,-0.021932,-0.029928,0.058069,-0.124396,0.290725,0.285212,2.006339,0.755930,0.220733,0.208092,0.332948,0.303357,-0.000000,0.332948,-0.045756,-1.000000,-0.743074,0.881249,-0.045597
1777417439.295115,1.235210,1.657963,1.790812,0.769596,0.005468,-0.042061,0.062870,-0.025341,-0.034012,0.062870,-0.096465,0.298088,0.292143,2.017429,0.754346,0.220511,0.207225,0.331560,0.302601,-0.000000,0.331560,-0.047518,-1.000000,-0.722312,0.887056,-0.032053
1777417439.328366,1.235210,1.657963,1.790812,0.769596,0.005468,-0.042061,0.062870,-0.025341,-0.034012,0.062870,-0.096465,0.305453,0.299053,2.028485,0.752715,0.220285,0.206336,0.330138,0.301828,-0.000000,0.330138,-0.048947,-1.000000,-0.704229,0.899838,-0.019873
1777417439.361738,1.234686,1.642819,1.821764,0.765026,0.007927,-0.056769,0.097608,-0.033598,-0.046441,0.097608,-0.078042,0.312795,0.305918,2.039469,0.751041,0.220053,0.205428,0.328686,0.301038,-0.000000,0.328686,-0.050220,-1.000000,-0.688715,0.922204,-0.029761
1777417439.395139,1.234686,1.642819,1.821764,0.765026,0.007927,-0.056769,0.097608,-0.033598,-0.046441,0.097608,-0.078042,0.320135,0.312759,2.050414,0.749319,0.219815,0.204499,0.327199,0.300231,-0.000000,0.327199,-0.051664,-1.000000,-0.672580,0.891097,-0.018590
1777417439.428431,1.234341,1.633578,1.840544,0.760848,0.009048,-0.064130,0.115123,-0.037667,-0.052686,0.115123,-0.070472,0.327470,0.319571,2.061313,0.747549,0.219572,0.203549,0.325679,0.299406,-0.000000,0.325679,-0.053090,-1.000000,-0.659776,0.911510,-0.028903
1777417439.461672,1.233430,1.618022,1.844969,0.757126,0.007967,-0.079306,0.116464,-0.048680,-0.063112,0.116464,-0.083884,0.334780,0.326336,2.072137,0.745736,0.219324,0.202581,0.324130,0.298566,-0.000000,0.324130,-0.054395,-1.000000,-0.647183,0.899470,-0.019956
1777417439.495205,1.233430,1.618022,1.844969,0.757126,0.007967,-0.079306,0.116464,-0.048680,-0.063112,0.116464,-0.083884,0.342029,0.333019,2.082830,0.743889,0.219072,0.201600,0.322560,0.297716,-0.000000,0.322560,-0.055417,-1.000000,-0.634533,0.911228,-0.013755
1777417439.528338,1.232767,1.607267,1.880947,0.753587,0.010558,-0.086986,0.154640,-0.051822,-0.070658,0.154640,-0.060916,0.349381,0.339772,2.093635,0.741964,0.218811,0.200583,0.320933,0.296836,-0.000000,0.320933,-0.057731,-1.000000,-0.625113,0.930231,-0.024700
1777417439.561674,1.231267,1.588959,1.898323,0.750473,0.010126,-0.103919,0.169833,-0.063465,-0.082908,0.169833,-0.064646,0.356636,0.346409,2.104254,0.740014,0.218547,0.199559,0.319294,0.295950,-0.000000,0.319294,-0.058491,-1.000000,-0.615048,0.887479,-0.019737
1777417439.595090,1.231267,1.588959,1.898323,0.750473,0.010126,-0.103919,0.169833,-0.063465,-0.082908,0.169833,-0.064646,0.363998,0.353118,2.114989,0.737983,0.218274,0.198498,0.317597,0.295034,-0.000000,0.317597,-0.060938,-1.000000,-0.604025,0.874299,-0.016583
1777417439.628369,1.230331,1.577627,1.907942,0.747624,0.009482,-0.112392,0.174643,-0.069462,-0.088865,0.174643,-0.060079,0.371184,0.359640,2.125424,0.735949,0.218001,0.197441,0.315906,0.294122,-0.000000,0.315906,-0.061040,-1.000000,-0.596836,0.891372,-0.028499
1777417439.664374,1.228151,1.556583,1.949570,0.744990,0.010857,-0.130648,0.218204,-0.080594,-0.103399,0.218204,-0.051452,0.378460,0.366216,2.135946,0.733836,0.217720,0.196350,0.314160,0.293181,-0.000000,0.314160,-0.063388,-1.000000,-0.588361,0.891540,-0.026077
1777417439.694995,1.228151,1.556583,1.949570,0.744990,0.010857,-0.130648,0.218204,-0.080594,-0.103399,0.218204,-0.051452,0.385747,0.372774,2.146438,0.731665,0.217432,0.195237,0.312378,0.292222,-0.000000,0.312378,-0.065110,-1.000000,-0.577936,0.834303,-0.025809
1777417439.728354,1.226741,1.543114,1.974345,0.742546,0.011164,-0.139132,0.237295,-0.085852,-0.110054,0.237295,-0.043040,0.392993,0.379265,2.156824,0.729453,0.217140,0.194108,0.310573,0.291252,-0.000000,0.310573,-0.066381,-1.000000,-0.572182,0.849503,-0.037445
1777417439.761725,1.226741,1.543114,1.974345,0.742546,0.011164,-0.139132,0.237295,-0.085852,-0.110054,0.237295,-0.043040,0.400209,0.385701,2.167122,0.727194,0.216843,0.192963,0.308741,0.290268,-0.000000,0.308741,-0.067766,-1.000000,-0.564143,0.820263,-0.037375
1777417439.795058,1.223774,1.518734,1.982710,0.740178,0.007914,-0.158827,0.234333,-0.101273,-0.122607,0.234333,-0.035605,0.407442,0.392123,2.177397,0.724873,0.216540,0.191795,0.306872,0.289266,-0.000000,0.306872,-0.069612,-1.000000,-0.559599,0.834960,-0.048547
1777417439.828385,1.223774,1.518734,1.982710,0.740178,0.007914,-0.158827,0.234333,-0.101273,-0.122607,0.234333,-0.035605,0.414623,0.398469,2.187550,0.722513,0.216233,0.190614,0.304983,0.288254,-0.000000,0.304983,-0.070802,-1.000000,-0.549388,0.835216,-0.048782
1777417439.861837,1.221960,1.504426,2.026297,0.737824,0.009782,-0.165329,0.274284,-0.103975,-0.128913,0.274284,-0.036193,0.421826,0.404803,2.197685,0.720088,0.215919,0.189409,0.303055,0.287223,-0.000000,0.303055,-0.072747,-1.000000,-0.545426,0.850341,-0.059651
1777417439.895028,1.221960,1.504426,2.026297,0.737824,0.009782,-0.165329,0.274284,-0.103975,-0.128913,0.274284,-0.036193,0.429069,0.411141,2.207826,0.717591,0.215598,0.188177,0.301083,0.286169,-0.000000,0.301083,-0.074923,-1.000000,-0.538125,0.786857,-0.059803
1777417439.928431,1.218427,1.479664,2.051330,0.735383,0.007628,-0.184510,0.290427,-0.118126,-0.141946,0.290427,-0.040574,0.436198,0.417347,2.217755,0.715074,0.215276,0.186943,0.299109,0.285116,-0.000000,0.299109,-0.075503,-1.000000,-0.535173,0.800689,-0.070978
1777417439.961675,1.216806,1.468463,2.056670,0.732812,0.005700,-0.190619,0.286309,-0.123280,-0.145499,0.286309,-0.060731,0.443343,0.423536,2.227658,0.712492,0.214947,0.185686,0.297098,0.284045,-0.000000,0.297098,-0.077475,-1.000000,-0.524668,0.768680,-0.070116
1777417439.995203,1.212340,1.440525,2.100137,0.729947,0.004480,-0.213988,0.328978,-0.139356,-0.162454,0.328978,-0.064023,0.450591,0.429780,2.237649,0.709810,0.214608,0.184391,0.295025,0.282942,-0.000000,0.295025,-0.080442,-1.000000,-0.518425,0.772296,-0.069542
1777417440.028355,1.212340,1.440525,2.100137,0.729947,0.004480,-0.213988,0.328978,-0.139356,-0.162454,0.328978,-0.064023,0.457690,0.435863,2.247381,0.707122,0.214269,0.183101,0.292962,0.281846,-0.000000,0.292962,-0.080646,-1.000000,-0.505373,0.704281,-0.068514
1777417440.061675,1.209467,1.422858,2.125791,0.726816,0.003131,-0.224906,0.346808,-0.147108,-0.170151,0.346808,-0.067718,0.464823,0.441943,2.257108,0.704358,0.213923,0.181785,0.290856,0.280729,-0.000000,0.290856,-0.082922,-0.990817,-0.502861,0.716143,-0.079640
1777417440.095116,1.204309,1.393326,2.133802,0.723464,-0.002675,-0.249095,0.342986,-0.166902,-0.184930,0.342986,-0.070253,0.471977,0.448004,2.266806,0.701522,0.213571,0.180445,0.288711,0.279594,-0.000000,0.288711,-0.085076,-0.971517,-0.493302,0.679729,-0.077085
1777417440.128369,1.201645,1.378255,2.137041,0.719930,-0.006060,-0.256450,0.333088,-0.173642,-0.188818,0.333088,-0.076231,0.479081,0.453989,2.276382,0.698641,0.213215,0.179093,0.286549,0.278451,-0.000000,0.286549,-0.086437,-0.943147,-0.477146,0.676428,-0.074077
1777417440.161744,1.201645,1.378255,2.137041,0.719930,-0.006060,-0.256450,0.333088,-0.173642,-0.188818,0.333088,-0.076231,0.486145,0.459905,2.285848,0.695710,0.212855,0.177730,0.284367,0.277299,-0.000000,0.284367,-0.087915,-0.923261,-0.467663,0.682667,-0.070471
1777417440.194997,1.195528,1.346433,2.189288,0.716161,-0.008470,-0.280960,0.382813,-0.190837,-0.206377,0.382813,-0.079611,0.493254,0.465823,2.295316,0.692694,0.212486,0.176337,0.282139,0.276125,-0.000000,0.282139,-0.090484,-0.914440,-0.466596,0.695481,-0.083281
1777417440.228333,1.192116,1.328462,2.204939,0.712175,-0.011501,-0.288831,0.384582,-0.197452,-0.211113,0.384582,-0.077418,0.500386,0.471723,2.304757,0.689600,0.212111,0.174920,0.279872,0.274933,-0.000000,0.279872,-0.092840,-0.880600,-0.445834,0.607724,-0.079177
1777417440.261671,1.192116,1.328462,2.204939,0.712175,-0.011501,-0.288831,0.384582,-0.197452,-0.211113,0.384582,-0.077418,0.507363,0.477459,2.313934,0.686504,0.211737,0.173514,0.277622,0.273751,-0.000000,0.277622,-0.092869,-0.856626,-0.432839,0.587967,-0.074734
1777417440.295080,1.185322,1.295615,2.246547,0.708052,-0.015978,-0.314314,0.421617,-0.216553,-0.228371,0.421617,-0.093869,0.514431,0.483232,2.323171,0.683298,0.211353,0.172069,0.275311,0.272540,-0.000000,0.275311,-0.096175,-0.848834,-0.432697,0.598647,-0.087786
1777417440.328434,1.181836,1.278667,2.268047,0.703790,-0.018766,-0.323132,0.434096,-0.223409,-0.234211,0.434096,-0.113769,0.521489,0.488959,2.332334,0.680025,0.210964,0.170607,0.272971,0.271316,-0.000000,0.272971,-0.098189,-0.808367,-0.406041,0.527502,-0.083139
1777417440.361696,1.173724,1.241085,2.280207,0.699265,-0.027691,-0.353017,0.432663,-0.248414,-0.252346,0.432663,-0.100810,0.528489,0.494601,2.341362,0.676706,0.210572,0.169137,0.270619,0.270088,-0.000000,0.270619,-0.099562,-0.782396,-0.391168,0.493990,-0.078152
1777417440.395123,1.173724,1.241085,2.280207,0.699265,-0.027691,-0.353017,0.432663,-0.248414,-0.252346,0.432663,-0.100810,0.535527,0.500235,2.350376,0.673296,0.210171,0.167639,0.268223,0.268840,-0.000000,0.268223,-0.102319,-0.728979,-0.352891,0.478787,-0.072389
1777417440.428298,1.168429,1.217194,2.319465,0.694612,-0.030726,-0.365075,0.463195,-0.257287,-0.260820,0.463195,-0.100210,0.542514,0.505788,2.359261,0.669835,0.209767,0.166133,0.265813,0.267586,-0.000000,0.265813,-0.103820,-0.721828,-0.354448,0.488448,-0.088193
1777417440.461658,1.159948,1.179677,2.341719,0.689883,-0.039052,-0.391873,0.470971,-0.279527,-0.277405,0.470971,-0.097060,0.549490,0.511293,2.368068,0.666304,0.209359,0.164609,0.263375,0.266322,-0.000000,0.263375,-0.105928,-0.682003,-0.327199,0.419198,-0.082029
1777417440.495097,1.159948,1.179677,2.341719,0.689883,-0.039052,-0.391873,0.470971,-0.279527,-0.277405,0.470971,-0.097060,0.556477,0.516767,2.376826,0.662689,0.208943,0.163064,0.260902,0.265041,-0.000000,0.260902,-0.108446,-0.617320,-0.277097,0.382436,-0.076499
1777417440.528328,1.154626,1.156558,2.353293,0.685092,-0.044418,-0.400469,0.463360,-0.287790,-0.282002,0.463360,-0.093521,0.563429,0.522172,2.385475,0.659014,0.208523,0.161507,0.258411,0.263754,-0.000000,0.258411,-0.110256,-0.611863,-0.280847,0.390691,-0.093093
1777417440.561655,1.145732,1.119163,2.390193,0.680253,-0.051980,-0.425706,0.489171,-0.308175,-0.298255,0.489171,-0.101801,0.570374,0.527530,2.394047,0.655263,0.208098,0.159932,0.255891,0.262456,-0.000000,0.255891,-0.112540,-0.565976,-0.247282,0.376458,-0.087283
1777417440.595110,1.141291,1.100431,2.407415,0.675334,-0.056034,-0.429678,0.489391,-0.312351,-0.300333,0.489391,-0.105711,0.577309,0.532839,2.402542,0.651435,0.207667,0.158340,0.253344,0.261146,-0.000000,0.253344,-0.114849,-0.488040,-0.182832,0.310286,-0.082198
1777417440.628376,1.141291,1.100431,2.407415,0.675334,-0.056034,-0.429678,0.489391,-0.312351,-0.300333,0.489391,-0.105711,0.584253,0.538112,2.410980,0.647518,0.207230,0.156727,0.250763,0.259822,-0.000000,0.250763,-0.117496,-0.445021,-0.151229,0.282817,-0.077498
1777417440.661695,1.131772,1.062063,2.415852,0.670284,-0.066532,-0.455377,0.479115,-0.335022,-0.315524,0.479115,-0.106878,0.591083,0.543257,2.419211,0.643582,0.206794,0.155122,0.248194,0.258508,-0.000000,0.248194,-0.118066,-0.442999,-0.159565,0.290535,-0.095707
1777417440.695102,1.126241,1.039150,2.420043,0.665086,-0.072140,-0.459849,0.459985,-0.340549,-0.317319,0.459985,-0.095409,0.598033,0.548448,2.427517,0.639491,0.206344,0.153469,0.245550,0.257158,-0.000000,0.245550,-0.122740,-0.347596,-0.075588,0.281927,-0.089632
1777417440.728372,1.126241,1.039150,2.420043,0.665086,-0.072140,-0.459849,0.459985,-0.340549,-0.317319,0.459985,-0.095409,0.604910,0.553541,2.435665,0.635355,0.205892,0.151814,0.242903,0.255811,-0.000000,0.242903,-0.124083,-0.286750,-0.024984,0.282869,-0.085346
1777417440.761657,1.116789,1.002844,2.454027,0.659918,-0.081347,-0.484262,0.484215,-0.361146,-0.332718,0.484215,-0.128451,0.611722,0.558542,2.443667,0.631170,0.205439,0.150157,0.240251,0.254464,-0.000000,0.240251,-0.125558,-0.288040,-0.037760,0.292763,-0.103832
1777417440.795153,1.110803,0.978752,2.466466,0.654421,-0.087083,-0.489681,0.476035,-0.367161,-0.335506,0.476035,-0.107093,0.618599,0.563546,2.451673,0.626853,0.204975,0.148465,0.237543,0.253094,-0.000000,0.237543,-0.129495,-0.180466,0.061454,0.233415,-0.098360
1777417440.828328,1.110803,0.978752,2.466466,0.654421,-0.087083,-0.489681,0.476035,-0.367161,-0.335506,0.476035,-0.107093,0.625418,0.568462,2.459540,0.622481,0.204509,0.146768,0.234829,0.251723,-0.000000,0.234829,-0.131167,-0.106516,0.127824,0.216844,-0.093216
1777417440.861681,1.100181,0.938835,2.492659,0.648994,-0.098006,-0.514726,0.488161,-0.389174,-0.350844,0.488161,-0.118684,0.632213,0.573316,2.467305,0.618031,0.204038,0.145059,0.232094,0.250347,-0.000000,0.232094,-0.133505,-0.111991,0.109798,0.225570,-0.112614
1777417440.894998,1.093909,0.914349,2.509234,0.643305,-0.103505,-0.517313,0.482753,-0.393122,-0.351825,0.482753,-0.103256,0.638990,0.578111,2.474977,0.613497,0.203563,0.143336,0.229338,0.248964,-0.000000,0.229338,-0.136003,0.027099,0.246387,0.181300,-0.107163
1777417440.928322,1.083207,0.875358,2.514052,0.637632,-0.115560,-0.542696,0.470545,-0.415918,-0.367268,0.470545,-0.142005,0.645797,0.582881,2.482609,0.608846,0.203079,0.141587,0.226539,0.247564,-0.000000,0.226539,-0.139547,0.112436,0.327585,0.155744,-0.101406
1777417440.961671,1.083207,0.875358,2.514052,0.637632,-0.115560,-0.542696,0.470545,-0.415918,-0.367268,0.470545,-0.142005,0.652535,0.587555,2.490088,0.604143,0.202593,0.139837,0.223740,0.246168,-0.000000,0.223740,-0.141095,0.264640,0.482702,0.154058,-0.097050
1777417440.995188,1.076825,0.852643,2.531935,0.631716,-0.122878,-0.550311,0.476359,-0.424140,-0.371546,0.476359,-0.164393,0.659282,0.592188,2.497502,0.599333,0.202101,0.138067,0.220907,0.244760,-0.000000,0.220907,-0.144301,0.248232,0.450532,0.162501,-0.118015
1777417441.028304,1.065684,0.812211,2.546084,0.625468,-0.134879,-0.572538,0.472061,-0.444553,-0.385182,0.472061,-0.133004,0.666013,0.596763,2.504820,0.594432,0.201604,0.136283,0.218053,0.243346,-0.000000,0.218053,-0.147035,0.336843,0.536239,0.135065,-0.112313
1777417441.061740,1.059997,0.791768,2.551986,0.619279,-0.140381,-0.572287,0.458246,-0.446495,-0.384528,0.458246,-0.136705,0.672722,0.601274,2.512038,0.589442,0.201102,0.134487,0.215179,0.241927,-0.000000,0.215179,-0.149696,0.513269,0.724569,0.114726,-0.105863
1777417441.095124,1.059997,0.791768,2.551986,0.619279,-0.140381,-0.572287,0.458246,-0.446495,-0.384528,0.458246,-0.136705,0.679398,0.605714,2.519142,0.584371,0.200597,0.132681,0.212290,0.240507,-0.000000,0.212290,-0.152126,0.591613,0.801381,0.111019,-0.100553
1777417441.128317,1.048736,0.753929,2.569030,0.612886,-0.152383,-0.589806,0.457466,-0.463922,-0.394801,0.457466,-0.132722,0.686106,0.610126,2.526202,0.579167,0.200082,0.130849,0.209359,0.239070,-0.000000,0.209359,-0.156128,0.565682,0.756810,0.119480,-0.123606
1777417441.161721,1.043393,0.735610,2.577507,0.606571,-0.158199,-0.589881,0.450461,-0.466241,-0.394469,0.450461,-0.166731,0.692737,0.614438,2.533100,0.573912,0.199568,0.129021,0.206434,0.237642,-0.000000,0.206434,-0.157623,0.743231,0.948633,0.093854,-0.117821
1777417441.195175,1.032363,0.699946,2.581722,0.600013,-0.170157,-0.608612,0.437725,-0.484090,-0.406225,0.437725,-0.166632,0.699390,0.618714,2.539942,0.568528,0.199045,0.127169,0.203470,0.236201,-0.000000,0.203470,-0.161534,0.812107,1.000000,0.084993,-0.112303
1777417441.228308,1.026933,0.683102,2.594533,0.593373,-0.176808,-0.608783,0.438798,-0.486992,-0.405853,0.438798,-0.203060,0.706003,0.622913,2.546661,0.563063,0.198519,0.125310,0.200496,0.234760,-0.000000,0.200496,-0.163961,0.979494,1.000000,0.084953,-0.107507
1777417441.261835,1.016806,0.652456,2.600772,0.586535,-0.188939,-0.625739,0.432733,-0.503693,-0.416581,0.432733,-0.225604,0.712614,0.627061,2.553297,0.557482,0.197987,0.123434,0.197495,0.233313,-0.000000,0.197495,-0.167420,1.000000,1.000000,0.067540,-0.102642
1777417441.295110,1.010559,0.633343,2.604866,0.579419,-0.195446,-0.626141,0.421565,-0.506381,-0.416929,0.421565,-0.197825,0.719205,0.631144,2.559831,0.551799,0.197450,0.121547,0.194475,0.231862,-0.000000,0.194475,-0.170481,1.000000,1.000000,0.063141,-0.098129
1777417441.328299,1.000044,0.603123,2.615961,0.572418,-0.207574,-0.639540,0.419496,-0.520902,-0.425158,0.419496,-0.202496,0.725816,0.635187,2.566300,0.545978,0.196905,0.119636,0.191418,0.230400,-0.000000,0.191418,-0.174642,1.000000,1.000000,0.063227,-0.093098
1777417441.361713,0.993462,0.584197,2.622763,0.565296,-0.212976,-0.635190,0.408658,-0.520094,-0.422289,0.408658,-0.165879,0.732341,0.639126,2.572601,0.540109,0.196360,0.117733,0.188374,0.228951,-0.000000,0.188374,-0.176051,1.000000,1.000000,0.049264,-0.089933
1777417441.395005,0.993462,0.584197,2.622763,0.565296,-0.212976,-0.635190,0.408658,-0.520094,-0.422289,0.408658,-0.165879,0.738944,0.643058,2.578893,0.534044,0.195803,0.115790,0.185265,0.227478,-0.000000,0.185265,-0.181968,1.000000,1.000000,0.043648,-0.085796
1777417441.428331,0.982590,0.555245,2.625670,0.558338,-0.221364,-0.639051,0.390715,-0.526302,-0.424729,0.390715,-0.142474,0.745413,0.646857,2.584972,0.527975,0.195251,0.113870,0.182192,0.226029,-0.000000,0.182192,-0.182082,1.000000,1.000000,0.051839,-0.116143
1777417441.461703,0.977415,0.541556,2.634125,0.551732,-0.224963,-0.630453,0.384340,-0.522042,-0.418988,0.384340,-0.166912,0.751907,0.650617,2.590988,0.521753,0.194690,0.111925,0.179081,0.224569,-0.000000,0.179081,-0.186644,1.000000,1.000000,0.054492,-0.111628
1777417441.495129,0.977415,0.541556,2.634125,0.551732,-0.224963,-0.630453,0.384340,-0.522042,-0.418988,0.384340,-0.166912,0.758400,0.654323,2.596917,0.515399,0.194122,0.109964,0.175942,0.223104,-0.000000,0.175942,-0.190619,1.000000,1.000000,0.046024,-0.111140
1777417441.528348,0.967437,0.516226,2.639365,0.544915,-0.231022,-0.627929,0.368626,-0.523048,-0.417238,0.368626,-0.129318,0.764868,0.657960,2.602736,0.508935,0.193550,0.107994,0.172790,0.221640,-0.000000,0.172790,-0.193923,1.000000,1.000000,0.054390,-0.140674
1777417441.561676,0.962013,0.502336,2.641407,0.538139,-0.230962,-0.612115,0.349754,-0.512052,-0.407224,0.349754,-0.126866,0.771287,0.661514,2.608423,0.502384,0.192976,0.106021,0.169634,0.220183,-0.000000,0.169634,-0.196541,1.000000,1.000000,0.052466,-0.138246
1777417441.595152,0.962013,0.502336,2.641407,0.538139,-0.230962,-0.612115,0.349754,-0.512052,-0.407224,0.349754,-0.126866,0.777737,0.665030,2.614047,0.495661,0.192393,0.104023,0.166437,0.218714,-0.000000,0.166437,-0.201678,1.000000,1.000000,0.057035,-0.136436
1777417441.628313,0.953423,0.482223,2.647130,0.531163,-0.233836,-0.601032,0.334211,-0.506062,-0.399774,0.334211,-0.119062,0.784103,0.668444,2.619511,0.488884,0.191811,0.102035,0.163256,0.217261,-0.000000,0.163256,-0.203310,1.000000,1.000000,0.065771,-0.166596
1777417441.661675,0.953423,0.482223,2.647130,0.531163,-0.233836,-0.601032,0.334211,-0.506062,-0.399774,0.334211,-0.119062,0.790523,0.671830,2.624929,0.481905,0.191217,0.100013,0.160021,0.215793,-0.000000,0.160021,-0.209364,1.000000,1.000000,0.063005,-0.163040
1777417441.695184,0.948605,0.471407,2.650238,0.523943,-0.232489,-0.581328,0.317412,-0.492138,-0.387031,0.317412,-0.130017,0.796901,0.675138,2.630221,0.474824,0.190620,0.097988,0.156781,0.214331,-0.000000,0.156781,-0.212444,1.000000,1.000000,0.071625,-0.193114
1777417441.728341,0.948605,0.471407,2.650238,0.523943,-0.232489,-0.581328,0.317412,-0.492138,-0.387031,0.317412,-0.130017,0.803235,0.678365,2.635384,0.467642,0.190021,0.095961,0.153538,0.212877,-0.000000,0.153538,-0.215462,1.000000,1.000000,0.074096,-0.188975
1777417441.761722,0.941268,0.455025,2.651232,0.516161,-0.232449,-0.564938,0.296216,-0.480988,-0.376614,0.296216,-0.124194,0.809522,0.681512,2.640418,0.460363,0.189420,0.093933,0.150293,0.211432,-0.000000,0.150293,-0.218371,1.000000,1.000000,0.082625,-0.217595
1777417441.795148,0.937271,0.446195,2.657335,0.507782,-0.229147,-0.540023,0.282254,-0.462815,-0.360465,0.282254,-0.132611,0.815860,0.684626,2.645401,0.452867,0.188807,0.091873,0.146996,0.209973,-0.000000,0.146996,-0.224856,1.000000,1.000000,0.089315,-0.210710
1777417441.828426,0.937271,0.446195,2.657335,0.507782,-0.229147,-0.540023,0.282254,-0.462815,-0.360465,0.282254,-0.132611,0.822149,0.687657,2.650250,0.445273,0.188192,0.089813,0.143700,0.208525,-0.000000,0.143700,-0.227826,1.000000,1.000000,0.085651,-0.203958
1777417441.861681,0.931452,0.435124,2.658819,0.498623,-0.227769,-0.519360,0.263631,-0.448403,-0.347200,0.263631,-0.146582,0.828396,0.690609,2.654974,0.437570,0.187575,0.087750,0.140401,0.207086,-0.000000,0.140401,-0.231091,1.000000,1.000000,0.093880,-0.233973
